genre,text,index,type,value
pseudotext,pseudotext_24,pairwise,v,0.04277260533681773
pseudotext,pseudotext_24,pairwise,e,0.002177271873600039
pseudotext,pseudotext_25,global,v,0.2218954250657037
pseudotext,pseudotext_25,global,e,0.0012200195207743147
pseudotext,pseudotext_25,local,v,0.05185049528406081
pseudotext,pseudotext_25,local,e,0.0032457799393004255
pseudotext,pseudotext_25,pairwise,v,0.039208532189925725
pseudotext,pseudotext_25,pairwise,e,0.002750978718666962
pseudotext,pseudotext_26,global,v,0.24730066903116776
pseudotext,pseudotext_26,global,e,0.0011533421185751067
pseudotext,pseudotext_26,local,v,0.048415413952818044
pseudotext,pseudotext_26,local,e,0.002284023868912321
pseudotext,pseudotext_26,pairwise,v,0.03775928462150232
pseudotext,pseudotext_26,pairwise,e,0.0016803263481182564
pseudotext,pseudotext_27,global,v,0.22993728841117453
pseudotext,pseudotext_27,global,e,8.713544613548719e-4
pseudotext,pseudotext_27,local,v,0.04330007797292537
pseudotext,pseudotext_27,local,e,0.0021063384615075164
pseudotext,pseudotext_27,pairwise,v,0.045121506570360806
pseudotext,pseudotext_27,pairwise,e,0.0023571464935820325
pseudotext,pseudotext_28,global,v,0.23760506575272272
pseudotext,pseudotext_28,global,e,0.0010884998877257802
pseudotext,pseudotext_28,local,v,0.03635861375049724
pseudotext,pseudotext_28,local,e,0.0014669227927558643
pseudotext,pseudotext_28,pairwise,v,0.024140621645490832
pseudotext,pseudotext_28,pairwise,e,0.002086484474186695
pseudotext,pseudotext_29,global,v,0.22892790612581412
pseudotext,pseudotext_29,global,e,0.0014500226516140566
pseudotext,pseudotext_29,local,v,0.05152044533555023
pseudotext,pseudotext_29,local,e,0.002704837151601057
pseudotext,pseudotext_29,pairwise,v,0.03363780217594055
pseudotext,pseudotext_29,pairwise,e,0.002040599089633911
pseudotext,pseudotext_30,global,v,0.2714322083212019
pseudotext,pseudotext_30,global,e,9.815851878489349e-4
pseudotext,pseudotext_30,local,v,0.06482066260367512
pseudotext,pseudotext_30,local,e,0.0029620751078090956
pseudotext,pseudotext_30,pairwise,v,0.04976806853259015
pseudotext,pseudotext_30,pairwise,e,0.001610665010983546
pseudotext,pseudotext_31,global,v,0.2678753003162233
pseudotext,pseudotext_31,global,e,0.0010138221762651372
pseudotext,pseudotext_31,local,v,0.06740021921926967
pseudotext,pseudotext_31,local,e,0.0017455901863496603
pseudotext,pseudotext_31,pairwise,v,0.04061578255716008
pseudotext,pseudotext_31,pairwise,e,0.0017509194156171029
pseudotext,pseudotext_32,global,v,0.241155957251495
pseudotext,pseudotext_32,global,e,0.0015477365646429592
pseudotext,pseudotext_32,local,v,0.04911125484899995
pseudotext,pseudotext_32,local,e,0.00262699215804886
pseudotext,pseudotext_32,pairwise,v,0.03918505330551553
pseudotext,pseudotext_32,pairwise,e,0.0023602000126630353
pseudotext,pseudotext_33,global,v,0.26123608738829496
pseudotext,pseudotext_33,global,e,0.0012615338924941207
pseudotext,pseudotext_33,local,v,0.04781712293162119
pseudotext,pseudotext_33,local,e,0.0022553246955778735
pseudotext,pseudotext_33,pairwise,v,0.03896213495204858
pseudotext,pseudotext_33,pairwise,e,0.0024859445506255785
pseudotext,pseudotext_34,global,v,0.24713168233075858
pseudotext,pseudotext_34,global,e,0.0013755103936483168
pseudotext,pseudotext_34,local,v,0.03693966957852575
pseudotext,pseudotext_34,local,e,0.0035356871934577863
pseudotext,pseudotext_34,pairwise,v,0.025910329070442266
pseudotext,pseudotext_34,pairwise,e,0.0023210782037507613
pseudotext,pseudotext_35,global,v,0.24747763060931485
pseudotext,pseudotext_35,global,e,0.001372333061380313
pseudotext,pseudotext_35,local,v,0.06829641733430412
pseudotext,pseudotext_35,local,e,0.0019964819355321474
pseudotext,pseudotext_35,pairwise,v,0.040240258390318376
pseudotext,pseudotext_35,pairwise,e,0.002685278857357186
pseudotext,pseudotext_36,global,v,0.25149439538141655
pseudotext,pseudotext_36,global,e,0.001120920897567458
pseudotext,pseudotext_36,local,v,0.05595538978479742
pseudotext,pseudotext_36,local,e,0.0014927844448433976
pseudotext,pseudotext_36,pairwise,v,0.039565801596244864
pseudotext,pseudotext_36,pairwise,e,0.0017801425483514302
pseudotext,pseudotext_37,global,v,0.22271852869543787
pseudotext,pseudotext_37,global,e,0.0013936004370174308
pseudotext,pseudotext_37,local,v,0.042781466445682134
pseudotext,pseudotext_37,local,e,0.0024250329693394587
pseudotext,pseudotext_37,pairwise,v,0.030629803934486378
pseudotext,pseudotext_37,pairwise,e,0.0026910049699453474
pseudotext,pseudotext_38,global,v,0.23717419614884755
pseudotext,pseudotext_38,global,e,9.159250792826456e-4
pseudotext,pseudotext_38,local,v,0.06237055661280139
pseudotext,pseudotext_38,local,e,0.003418287594399676
pseudotext,pseudotext_38,pairwise,v,0.03566024450664833
pseudotext,pseudotext_38,pairwise,e,0.0017387749948834714
pseudotext,pseudotext_39,global,v,0.2310961650585063
pseudotext,pseudotext_39,global,e,0.0011252525303550402
pseudotext,pseudotext_39,local,v,0.050950374194472264
pseudotext,pseudotext_39,local,e,0.002484510300449398
pseudotext,pseudotext_39,pairwise,v,0.028084832936536748
pseudotext,pseudotext_39,pairwise,e,0.002072441591576185
pseudotext,pseudotext_40,global,v,0.24355689460406896
pseudotext,pseudotext_40,global,e,0.0012449474037697238
pseudotext,pseudotext_40,local,v,0.04431426610399218
pseudotext,pseudotext_40,local,e,0.0034014444053333034
pseudotext,pseudotext_40,pairwise,v,0.030307852232075556
pseudotext,pseudotext_40,pairwise,e,0.002342119795445115
pseudotext,pseudotext_41,global,v,0.2742200563276665
pseudotext,pseudotext_41,global,e,0.0012570397656974865
pseudotext,pseudotext_41,local,v,0.06763835635370823
pseudotext,pseudotext_41,local,e,0.0036274105761177093
pseudotext,pseudotext_41,pairwise,v,0.050663241681377216
pseudotext,pseudotext_41,pairwise,e,0.0026482192011723655
pseudotext,pseudotext_42,global,v,0.23419824470785558
pseudotext,pseudotext_42,global,e,8.195933954138997e-4
pseudotext,pseudotext_42,local,v,0.04686165779612071
pseudotext,pseudotext_42,local,e,0.002351062241504621
pseudotext,pseudotext_42,pairwise,v,0.03210390774330255
pseudotext,pseudotext_42,pairwise,e,0.0026041700084538603
pseudotext,pseudotext_43,global,v,0.24925544295060717
pseudotext,pseudotext_43,global,e,0.0014717798700410033
pseudotext,pseudotext_43,local,v,0.06032571252849891
pseudotext,pseudotext_43,local,e,0.004075687805924089
pseudotext,pseudotext_43,pairwise,v,0.041785058060245656
pseudotext,pseudotext_43,pairwise,e,0.0028121902064681234
pseudotext,pseudotext_44,global,v,0.23848434031295937
pseudotext,pseudotext_44,global,e,0.001009402238141202
pseudotext,pseudotext_44,local,v,0.06186165461421216
pseudotext,pseudotext_44,local,e,0.0023581749753705376
pseudotext,pseudotext_44,pairwise,v,0.050513377570113406
pseudotext,pseudotext_44,pairwise,e,0.001767199589242755
pseudotext,pseudotext_45,global,v,0.2623750721699526
pseudotext,pseudotext_45,global,e,0.001272289806437479
pseudotext,pseudotext_45,local,v,0.0503024218022928
pseudotext,pseudotext_45,local,e,0.003335485458981298
pseudotext,pseudotext_45,pairwise,v,0.04360611862264076
pseudotext,pseudotext_45,pairwise,e,0.0025267582667146573
pseudotext,pseudotext_46,global,v,0.2528790936762639
pseudotext,pseudotext_46,global,e,0.0013512206978863617
pseudotext,pseudotext_46,local,v,0.04860831079902808
pseudotext,pseudotext_46,local,e,0.0029310012727423555
pseudotext,pseudotext_46,pairwise,v,0.0326616386719212
pseudotext,pseudotext_46,pairwise,e,0.002226454510804934
pseudotext,pseudotext_47,global,v,0.2395630413499164
pseudotext,pseudotext_47,global,e,0.001367569947534969
pseudotext,pseudotext_47,local,v,0.06105098893655563
pseudotext,pseudotext_47,local,e,0.0027139772575882903
pseudotext,pseudotext_47,pairwise,v,0.034455207389865974
pseudotext,pseudotext_47,pairwise,e,0.002464841293014598
pseudotext,pseudotext_48,global,v,0.2597650408825488
pseudotext,pseudotext_48,global,e,0.0012147106054111133
pseudotext,pseudotext_48,local,v,0.04095655314138869
pseudotext,pseudotext_48,local,e,0.0026342171607064316
pseudotext,pseudotext_48,pairwise,v,0.03370097969468487
pseudotext,pseudotext_48,pairwise,e,0.0022384930841914032
pseudotext,pseudotext_49,global,v,0.24696803955082325
pseudotext,pseudotext_49,global,e,0.001356118662501289
pseudotext,pseudotext_49,local,v,0.05088068951355284
pseudotext,pseudotext_49,local,e,0.001988235013954884
pseudotext,pseudotext_49,pairwise,v,0.031606144574227356
pseudotext,pseudotext_49,pairwise,e,0.002645821286618134
pseudotext,pseudotext_50,global,v,0.24042142446293913
pseudotext,pseudotext_50,global,e,0.0014115312878801097
pseudotext,pseudotext_50,local,v,0.05016334787560484
pseudotext,pseudotext_50,local,e,0.0018914552043709698
pseudotext,pseudotext_50,pairwise,v,0.038564647968622946
pseudotext,pseudotext_50,pairwise,e,0.002621736102533139
pseudotext,pseudotext_51,global,v,0.24668944686629152
pseudotext,pseudotext_51,global,e,0.0011329733833535503
pseudotext,pseudotext_51,local,v,0.04161684042692836
pseudotext,pseudotext_51,local,e,0.0021489960628612082
pseudotext,pseudotext_51,pairwise,v,0.031166269733691066
pseudotext,pseudotext_51,pairwise,e,0.002433976319744504
pseudotext,pseudotext_52,global,v,0.27934567806662886
pseudotext,pseudotext_52,global,e,0.0014648097269218245
pseudotext,pseudotext_52,local,v,0.06378685226153626
pseudotext,pseudotext_52,local,e,0.002231744067353791
pseudotext,pseudotext_52,pairwise,v,0.03259086473283312
pseudotext,pseudotext_52,pairwise,e,0.002219557899572053
pseudotext,pseudotext_53,global,v,0.21327874302290442
pseudotext,pseudotext_53,global,e,0.0012920563588109575
pseudotext,pseudotext_53,local,v,0.02521394467046641
pseudotext,pseudotext_53,local,e,0.002263777753312745
pseudotext,pseudotext_53,pairwise,v,0.019910527181642896
pseudotext,pseudotext_53,pairwise,e,0.002190748419475381
pseudotext,pseudotext_54,global,v,0.2492165261989789
pseudotext,pseudotext_54,global,e,0.0010782152587883135
pseudotext,pseudotext_54,local,v,0.06305281938702242
pseudotext,pseudotext_54,local,e,0.0023151439333149357
pseudotext,pseudotext_54,pairwise,v,0.03413878828689216
pseudotext,pseudotext_54,pairwise,e,0.0021768199640442016
pseudotext,pseudotext_55,global,v,0.24095745969272034
pseudotext,pseudotext_55,global,e,0.001295239587543119
pseudotext,pseudotext_55,local,v,0.035967123905542464
pseudotext,pseudotext_55,local,e,0.0028455584336862286
pseudotext,pseudotext_55,pairwise,v,0.0324995050243177
pseudotext,pseudotext_55,pairwise,e,0.0032351900106653143
pseudotext,pseudotext_56,global,v,0.23454797339335484
pseudotext,pseudotext_56,global,e,0.001186664455923225
pseudotext,pseudotext_56,local,v,0.04846907564192304
pseudotext,pseudotext_56,local,e,0.0033729502077347795
pseudotext,pseudotext_56,pairwise,v,0.027199628635724803
pseudotext,pseudotext_56,pairwise,e,0.002411406525532033
pseudotext,pseudotext_57,global,v,0.23458037234133797
pseudotext,pseudotext_57,global,e,0.001323829708113084
pseudotext,pseudotext_57,local,v,0.043741369050659853
pseudotext,pseudotext_57,local,e,0.0019524168655182448
pseudotext,pseudotext_57,pairwise,v,0.03519979472273835
pseudotext,pseudotext_57,pairwise,e,0.002364181603175995
pseudotext,pseudotext_58,global,v,0.2535655629742149
pseudotext,pseudotext_58,global,e,0.0010317431017825883
pseudotext,pseudotext_58,local,v,0.04953708481235739
pseudotext,pseudotext_58,local,e,0.0014322546695972524
pseudotext,pseudotext_58,pairwise,v,0.04137977740354534
pseudotext,pseudotext_58,pairwise,e,0.0017947623011738245
pseudotext,pseudotext_59,global,v,0.2577342317650625
pseudotext,pseudotext_59,global,e,0.0010271344008534506
pseudotext,pseudotext_59,local,v,0.05577005258339108
pseudotext,pseudotext_59,local,e,0.0018967468193726775
pseudotext,pseudotext_59,pairwise,v,0.02857866665508937
pseudotext,pseudotext_59,pairwise,e,0.002234590054306693
pseudotext,pseudotext_60,global,v,0.2608468505673733
pseudotext,pseudotext_60,global,e,0.0012498770812403315
pseudotext,pseudotext_60,local,v,0.053265420490221184
pseudotext,pseudotext_60,local,e,0.002154513813204511
pseudotext,pseudotext_60,pairwise,v,0.04596058901388637
pseudotext,pseudotext_60,pairwise,e,0.002239598235417272
slate,data/oanc_xml/slate_Article247_4-hepple_clean.xml,global,v,0.3040113502419792
slate,data/oanc_xml/slate_Article247_4-hepple_clean.xml,global,e,0.001935522634379865
slate,data/oanc_xml/slate_Article247_4-hepple_clean.xml,local,v,0.11508551474256717
slate,data/oanc_xml/slate_Article247_4-hepple_clean.xml,local,e,0.004649599738885454
slate,data/oanc_xml/slate_Article247_4-hepple_clean.xml,pairwise,v,0.10777601817569436
slate,data/oanc_xml/slate_Article247_4-hepple_clean.xml,pairwise,e,0.003789983250741982
slate,data/oanc_xml/slate_Article247_40-hepple_clean.xml,global,v,0.23686575457830517
slate,data/oanc_xml/slate_Article247_40-hepple_clean.xml,global,e,0.0019170735863836578
slate,data/oanc_xml/slate_Article247_40-hepple_clean.xml,local,v,0.027071005917159763
slate,data/oanc_xml/slate_Article247_40-hepple_clean.xml,local,e,0.0022574465008675534
slate,data/oanc_xml/slate_Article247_40-hepple_clean.xml,pairwise,v,0.0516384444016023
slate,data/oanc_xml/slate_Article247_40-hepple_clean.xml,pairwise,e,0.00265141044914999
slate,data/oanc_xml/slate_Article247_42-hepple_clean.xml,global,v,0.2153937728937729
slate,data/oanc_xml/slate_Article247_42-hepple_clean.xml,global,e,0.001560485399335959
slate,data/oanc_xml/slate_Article247_42-hepple_clean.xml,local,v,0.044423076923076926
slate,data/oanc_xml/slate_Article247_42-hepple_clean.xml,local,e,2.4154589371980676e-4
slate,data/oanc_xml/slate_Article247_42-hepple_clean.xml,pairwise,v,0.041955636955636956
slate,data/oanc_xml/slate_Article247_42-hepple_clean.xml,pairwise,e,0.0015825235263010372
slate,data/oanc_xml/slate_Article247_47-hepple_clean.xml,global,v,0.25924587108797637
slate,data/oanc_xml/slate_Article247_47-hepple_clean.xml,global,e,8.07467051541759e-4
slate,data/oanc_xml/slate_Article247_47-hepple_clean.xml,local,v,0.08932748538011696
slate,data/oanc_xml/slate_Article247_47-hepple_clean.xml,local,e,0.002054180590364801
slate,data/oanc_xml/slate_Article247_47-hepple_clean.xml,pairwise,v,0.049802212082913834
slate,data/oanc_xml/slate_Article247_47-hepple_clean.xml,pairwise,e,0.004804580442333235
slate,data/oanc_xml/slate_Article247_5-hepple_clean.xml,global,v,0.21181137923107737
slate,data/oanc_xml/slate_Article247_5-hepple_clean.xml,global,e,9.365322188049963e-4
slate,data/oanc_xml/slate_Article247_5-hepple_clean.xml,local,v,0.08520031077596867
slate,data/oanc_xml/slate_Article247_5-hepple_clean.xml,local,e,0.00178656220322887
slate,data/oanc_xml/slate_Article247_5-hepple_clean.xml,pairwise,v,0.07142138801009443
slate,data/oanc_xml/slate_Article247_5-hepple_clean.xml,pairwise,e,0.0015608369445602995
slate,data/oanc_xml/slate_Article247_55-hepple_clean.xml,global,v,0.24674712132906113
slate,data/oanc_xml/slate_Article247_55-hepple_clean.xml,global,e,0.0015007217371875237
slate,data/oanc_xml/slate_Article247_55-hepple_clean.xml,local,v,0.029201846091478197
slate,data/oanc_xml/slate_Article247_55-hepple_clean.xml,local,e,0.0011506092251433867
slate,data/oanc_xml/slate_Article247_55-hepple_clean.xml,pairwise,v,0.050336418814679686
slate,data/oanc_xml/slate_Article247_55-hepple_clean.xml,pairwise,e,0.0012322731874013925
slate,data/oanc_xml/slate_Article247_61-hepple_clean.xml,global,v,0.28612076972969175
slate,data/oanc_xml/slate_Article247_61-hepple_clean.xml,global,e,0.0024513221720764257
slate,data/oanc_xml/slate_Article247_61-hepple_clean.xml,local,v,0.06929900907173635
slate,data/oanc_xml/slate_Article247_61-hepple_clean.xml,local,e,0.0017681011798658856
slate,data/oanc_xml/slate_Article247_61-hepple_clean.xml,pairwise,v,0.0455136674354505
slate,data/oanc_xml/slate_Article247_61-hepple_clean.xml,pairwise,e,0.004723031579043043
slate,data/oanc_xml/slate_Article247_62-hepple_clean.xml,global,v,0.24777021107235012
slate,data/oanc_xml/slate_Article247_62-hepple_clean.xml,global,e,0.004555215163103725
slate,data/oanc_xml/slate_Article247_62-hepple_clean.xml,local,v,0.09270097104321703
slate,data/oanc_xml/slate_Article247_62-hepple_clean.xml,local,e,0.0018703784254023488
slate,data/oanc_xml/slate_Article247_62-hepple_clean.xml,pairwise,v,0.060619122975883864
slate,data/oanc_xml/slate_Article247_62-hepple_clean.xml,pairwise,e,0.0021274488481778093
slate,data/oanc_xml/slate_Article247_63-hepple_clean.xml,global,v,0.34105688218591446
slate,data/oanc_xml/slate_Article247_63-hepple_clean.xml,global,e,0.002337657515073557
slate,data/oanc_xml/slate_Article247_63-hepple_clean.xml,local,v,0.10766245403342177
slate,data/oanc_xml/slate_Article247_63-hepple_clean.xml,local,e,0.003458751209175657
slate,data/oanc_xml/slate_Article247_63-hepple_clean.xml,pairwise,v,0.07047099256776676
slate,data/oanc_xml/slate_Article247_63-hepple_clean.xml,pairwise,e,0.003590992998451992
slate,data/oanc_xml/slate_Article247_66-hepple_clean.xml,global,v,0.324178513375346
slate,data/oanc_xml/slate_Article247_66-hepple_clean.xml,global,e,0.0017740081222047388
slate,data/oanc_xml/slate_Article247_66-hepple_clean.xml,local,v,0.06908002128590364
slate,data/oanc_xml/slate_Article247_66-hepple_clean.xml,local,e,0.003031405039741531
slate,data/oanc_xml/slate_Article247_66-hepple_clean.xml,pairwise,v,0.08780092533664813
slate,data/oanc_xml/slate_Article247_66-hepple_clean.xml,pairwise,e,0.004720553696726683
